Total Reviews,Product Url,ASIN,Title,Author,Format,Publication Date,Publisher
0,https://www.amazon.com/dp/B0D52TLBK7,B0D52TLBK7,The Transformative Power of Suggestions: Enhancing Lives Through Influence,Danilo Farrell,Kindle,"May 20, 2024",
0,https://www.amazon.com/dp/B0D52JHL9N,B0D52JHL9N,Pain Relief Through the Mind: Hypnosis and Guided Imagery Examined,Charles Bradshaw,Kindle,"May 20, 2024",
0,https://www.amazon.com/dp/B0D4XY4VXV,B0D4XY4VXV,Overcoming Resistance: Strategies for Dealing with Skepticism,Morgan Rios,Kindle,"May 20, 2024",
0,https://www.amazon.com/dp/B0D4QHMDDK,B0D4QHMDDK,"Client Book Alphabetical: Customer Record and Appointment Book for Hair Stylist or Esthetician, 8.5 x 11 inches, Alphabetical and numbered pages, Gift for Business Owners",Sandra Priya,Paperback,"May 17, 2024",
0,https://www.amazon.com/dp/B0D4PPMJG1,B0D4PPMJG1,"Phone Call Logbook Large: Large Telephone Log and Voicemail Recording book, 5 Messages per Page, more than 600 calls, Home & Office Supplies",Sandra Priya,Paperback,"May 17, 2024",
0,https://www.amazon.com/dp/B0D4N89LX3,B0D4N89LX3,Rookie to Rockstar: Master the Art of Selling From Scratch,Bryan Ellis,Kindle,"May 17, 2024",
0,https://www.amazon.com/dp/B0D4K8RQKP,B0D4K8RQKP,"Notebook: Simplest Lined Journal | Logbook with Beautiful and Fun Coloring Cover | Lined Pages for Notetaking, Sketching, and Journaling",ALYSSA CH SIU,Paperback,"May 16, 2024",
0,https://www.amazon.com/dp/0796167486,0796167486,"Eat Your Own Lunch: The B2B Client Experience Handbook, Second Edition",Nathalie Schooling,Kindle,"May 15, 2024",
0,https://www.amazon.com/dp/1032713909,1032713909,Managing Customer Relationships Using Customer Care Techniques,Anna Brzozowska,Kindle,"May 15, 2024",
0,https://www.amazon.com/dp/B0D3ZWRYR6,B0D3ZWRYR6,From Manuscript to Bestseller: The Ultimate Guide to Self-Publishing Your E-Book,Jakob Welik,Paperback,"May 12, 2024",
0,https://www.amazon.com/dp/B0D646VPF3,B0D646VPF3,From Manuscript to Bestseller: The Ultimate Guide to Self-Publishing Your E-Book,Jakob Welik,Paperback,"May 12, 2024",
0,https://www.amazon.com/dp/B0D3ZW9T19,B0D3ZW9T19,From Manuscript to Bestseller: The Ultimate Guide to Self-Publishing Your E-Book,Jakob Welik,Paperback,"May 12, 2024",
0,https://www.amazon.com/dp/B0D3YJRQ8F,B0D3YJRQ8F,Client Courting: The Art and Science of Winning Clients,Elizabeth Jimenez,Kindle,"May 12, 2024",
0,https://www.amazon.com/dp/B0D3YCNPMH,B0D3YCNPMH,The Ultimate Guide to E-Book Self-Publishing,Jakob Welik,Paperback,"May 11, 2024",
0,https://www.amazon.com/dp/B0D3YDFQW3,B0D3YDFQW3,"Customer Visiting Log Book: A Notebook To Keep Track Of Important Information Such As The Date And Time Of The Visit, The Purpose Of The Visit, And Any Follow-up Actions Required",Awakened Dragonfly,Paperback,"May 10, 2024",
1,https://www.amazon.com/dp/B0D3Q8XPXS,B0D3Q8XPXS,Customer Service Book,Laurel  D. Malvern,Kindle,"May 8, 2024",
0,https://www.amazon.com/dp/B0D3VC3N48,B0D3VC3N48,"Complaints Logbook: Essential Business Tool for Tracking and Resolving Customer Issues - 8.5x11, 120 Pages",inkHORSE Publishing,Paperback,"May 7, 2024",
1,https://www.amazon.com/dp/B0D3HVKCXL,B0D3HVKCXL,Action Verbs That Relate To The Context Of A Speaker Giving A Presentation:,Dr.  Ivan Carney,Paperback,"May 7, 2024",
0,https://www.amazon.com/dp/B0D3RDYWKR,B0D3RDYWKR,Farmstand Journal: Requests & Feedback,Jessica E. Struble,Hardcover,"May 6, 2024",
0,https://www.amazon.com/dp/B0D3M3P4MF,B0D3M3P4MF,"Client Organizer/Information/Record Book: Hair Extensions & Styling, professional, hairstylist organization, barber: Effortless Tracking for Extension Experts with built in portfolio",J L R,Paperback,"May 5, 2024",
1,https://www.amazon.com/dp/B0D3BSTSR2,B0D3BSTSR2,Uncomplicated AIDA Method: Convert Attention into Sales,Reginaldo Osnildo,Kindle,"May 4, 2024",
0,https://www.amazon.com/dp/B0D3LKQJ8J,B0D3LKQJ8J,My Client Book: The Best Customer Appointment Management System and Tracker,Habit Strong,Paperback,"May 4, 2024",
0,https://www.amazon.com/dp/B0D378N4Q2,B0D378N4Q2,Marketing Project Management,Neeraj Kaushik,Kindle,"May 3, 2024",
0,https://www.amazon.com/dp/B0D3MZMKJ3,B0D3MZMKJ3,The Customer Code: Unlocking the Secrets to Strategically Hook & Keep the Customer,Mateyenu Moferi Adamu,Kindle,"May 3, 2024",
0,https://www.amazon.com/dp/B0D5WPKNMP,B0D5WPKNMP,"Yoga Retreat Journal: Cherish moments, keep memories and remember the tools you learned on your retreat",Yoga Academy International,Paperback,"May 31, 2024",
1,https://www.amazon.com/dp/B0D649WJ84,B0D649WJ84,Weird Things To Color: Coloring book for adults and teens featuring oddly satisfying images!,Andy Fox,Paperback,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WNJCZ7,B0D5WNJCZ7,"Empowerment Guided Journal for Men: A Workbook for Men on the Journey to Self-Discovery and Growth, with Reflections and Writing Prompts",Mallery Shick,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WNXR14,B0D5WNXR14,"Springtime Ephemeral Treasures: Cut, Collage, and Create your own Masterpieces with Ephemera Images for Art Journaling, Scrapbooking, and Paper Craft Projects",Everlasting Treasure,Paperback,"May 31, 2024",
2,https://www.amazon.com/dp/B0D5YMH41Q,B0D5YMH41Q,Bruised Not Broken: The War Within A Career Woman Veteran,M.T. Felder,Kindle,"May 31, 2024",
4,https://www.amazon.com/dp/B0D5WPK9H4,B0D5WPK9H4,Insight Journal: Professional Conference/Workshop Companion,Lynn Norris,Paperback,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WP6JHM,B0D5WP6JHM,"Forest Bathing Journal: Nature Inspired Guided Mindfulness, Encourage Positive Mental Health & Wellness",Wyldflower Publishing,Paperback,"May 31, 2024",
3,https://www.amazon.com/dp/B0D8JXL2YL,B0D8JXL2YL,"Seeking Purpose: The Questions We Would Like to Ask, But Society Says We Can't",Robert Zadkiel Young,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WX4KTK,B0D5WX4KTK,Partners in Process Mentee Workbook,Prodigals International,Paperback,"May 31, 2024",
5,https://www.amazon.com/dp/B0D5X1XPY1,B0D5X1XPY1,"I'm Still Hot It Just Comes in Flashes Now: The Ultimate Menopause Tracker: Symptoms, Moods, Sleep, Self-Care, Periods, HRT, and More with a Humorous Twist",Jodi Lounds,Hardcover,"May 31, 2024",
3,https://www.amazon.com/dp/B0D5WND4PM,B0D5WND4PM,"The Self-Therapy Workbook: CBT Cognitive Restructuring Exercises for Managing Anxiety, Reducing Overthinking and Challenging Limiting Beliefs",Pivot Collective,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WXJYHR,B0D5WXJYHR,"Habit Tracker: Undated 12-Month Planner for Daily, Weekly & Monthly Goals, 6” x 9” Inches",Brahim Berhoma,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WQ91NH,B0D5WQ91NH,Emotion Regulation Log Book: Record and Track Your Emotions | Medium,T P Believer,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5XM33Q4,B0D5XM33Q4,He Has Made Everything Beautiful In Its Time - Ecclesiastes 3:11: Decorated Lined Journal with Bible Verses on Each Page,A. J. Designs,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WN135G,B0D5WN135G,Born on August 9 Custom August 9 Birthday Gift Journal Leo Zodiac Notebook Featuring August Birth Flower and Birthstone,Sandrine Froehle,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WNPL7Z,B0D5WNPL7Z,Surfing Log Book - Over 120 entries - Lined Areas for Personal Notes: Journal for New and Experience Surfers - Capturing your Adventures,cj stacey,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WNT4NR,B0D5WNT4NR,"Self Reflection Journal: 3 Months Self Reflection Notebook for Self Growth and Discover Your True Self | Mental Health Planner | 130 Page, 6""x9""",Chillax Mind,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WZWR4P,B0D5WZWR4P,Connection Journal,Tanya M Roppel,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WPWQCQ,B0D5WPWQCQ,Emotion Regulation Log Book: Record and Track Your Emotions | Large,T P Believer,Paperback,"May 31, 2024",
2,https://www.amazon.com/dp/B0D79PFSTN,B0D79PFSTN,"Letters To My Beloved Ones: Help, Hope, and Answers from the Word of God",Raelynn Wooster,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WW8J7F,B0D5WW8J7F,Cursive Handwriting Workbook for Teens | Practice Handwriting While Learning From Great Minds: Quotes From Stoic Philosophers,The School of Expansion,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WP3BW2,B0D5WP3BW2,"Our First Year Married - Marriage Reflection Journal, Wedding Gift, Marriage Journal, Bridal Gift",Pink Sheep Shops,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WPKT8Z,B0D5WPKT8Z,Work Backwards King: Volume One,Erica Preston,Paperback,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WPK6X6,B0D5WPK6X6,"Colorful floral lined journal - yellow, orange, blue, white flowers - 150 pages",Stacy Frank,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WM3W4S,B0D5WM3W4S,"Brilliant Ideas That Will Probably Never Happen: Funny Notebook For Work or Just For Jotting Down Your Random Ideas and Thoughts | Great Gift | 110 Page, 6""x9""",Chillax Mind,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6DJ1612,B0D6DJ1612,Smudge it: How to clear yourself and your home from negative energies,E. M. Colette,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WLQWGJ,B0D5WLQWGJ,Wide Ruled Composition Notebook: Cute Perfect Food Combo. Aesthetic Journal for Girls and Boys. Back to School Supplies for Homeschool and Elementary Students.,Primary Composi,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WLLT3Z,B0D5WLLT3Z,I don't hate it. I just don't like it at all and it's terrible.: Lined Notebook,Paper Dreams,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6451R1X,B0D6451R1X,"Mastering the Art of Financial Domination: The Essential Guide for Doms, Mistress, Daddies & Paypigs",Sr Eldritch Evangelista,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WT149H,B0D5WT149H,Becoming NEW Journal,Sue Siefker,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WM29KL,B0D5WM29KL,"Highland Cow Journal: 108 Page Notebook, Gift, Keepsake, Stocking Stuffer Diary",Sasha Noteworthy,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WPS2XH,B0D5WPS2XH,Racoon Journal for Animals Lovers Diary/Notebook - Racoon Pictures on Every Page! 6x9 120 Lined Pages,Ollie's World Pet Journals,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6ZQ2MKR,B0D6ZQ2MKR,IRA - Sharpening your walk with Jesus,Dina Rodrigues,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6DCFC23,B0D6DCFC23,Hormone Hijinks: A Guide to Perimenopause and Menopause,Rosie Santos,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WPZCB5,B0D5WPZCB5,THROUGH THE PORTAL: A Companion Journal for Liminal Life,CA Jalonen,Paperback,"May 31, 2024",
4,https://www.amazon.com/dp/B0D66SGLBY,B0D66SGLBY,"Wonderful Me: A journal of Self-love, Appreciation, and Gratitude.",Mika McClain,Hardcover,"May 31, 2024",
1,https://www.amazon.com/dp/B0D79Q5T1T,B0D79Q5T1T,The Voice of Truth: Memoirs of a Nurse,Christina Hunter,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D74MC9NS,B0D74MC9NS,"Goodbye, Spider",Marcella Detreville,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D65QXQPV,B0D65QXQPV,Flowing With The True Tides of Life,Dr Marci Bryant,Paperback,"May 31, 2024",
3,https://www.amazon.com/dp/B0D69YFDKH,B0D69YFDKH,GLOBAL ICONIC CHANGEMAKERS OF THE 21ST CENTURY 2023: GLOBAL COLLABORATION BOOK 1,DR. ROSALIND Willis,Kindle,"May 31, 2024",
3,https://www.amazon.com/dp/B0DCDJ49FP,B0DCDJ49FP,EZ Excellence,Ezell Barnes,Hardcover,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WMC97C,B0D5WMC97C,"The Ultimate Idea Notebook: A Place to Write Down Brilliant Thoughts and Ideas: Lined Journal/Notebook To Jot Down Wonderful Insperations |130 Pages, 6x9 Inches |",Chillax Mind,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D77YNMXX,B0D77YNMXX,Stomped On,Jacob Chacko,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D66NLQH3,B0D66NLQH3,Affirmations Journal,Alanna Knight,Paperback,"May 31, 2024",
2,https://www.amazon.com/dp/B0DB39QY5R,B0DB39QY5R,Living Every Day with the Cross: Understanding The Concept Of Following All The Way,Aigbefo D Ehihi,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WP9S8H,B0D5WP9S8H,"Blue Butterfly Journal: Blue Butterfly Notebook, Notebook for Girls and Women, 6 x 9 in, 120-page, Lined",Emma Whitfield,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D64FMMHN,B0D64FMMHN,Boann,Connie c Smith,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WQ8BBW,B0D5WQ8BBW,"Graph Paper Composition Book: Quad Rule Graph Notebook for Science, Math, Drawing, Interior Design, Garden Design, Makes the Perfect Gift for Kids, ... Lab Notebook, or Garden Design Book",Krista Sloan,Paperback,"May 31, 2024",
3,https://www.amazon.com/dp/B0D5X5VTLT,B0D5X5VTLT,Thrive in the Fourth Trimester: Postpartum Healing for New Moms,Haley Patterson,Kindle,"May 31, 2024",
5,https://www.amazon.com/dp/B0D682PT53,B0D682PT53,Lost in the Loss: Navigating Grief to Find Peace,Eryka Monson,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WP36XF,B0D5WP36XF,Flower composition notebook,Y BON,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WYHZXN,B0D5WYHZXN,My Words for You in Heaven,Jennifer Kelems,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5Z43QF1,B0D5Z43QF1,"SIMPLE CX: Deliver Great Customer Experiences: Grow, Soar and Accelerate Your Entire Business with Simple CX",Steve Pappas,Kindle,"May 31, 2024",
1,https://www.amazon.com/dp/B0D5WZ15PD,B0D5WZ15PD,HOW TO STOP BELIEVING EVERYTHING YOU THINK: Cultivating a Healthier Perspective on Your Inner Dialogue,MARY J. COLON,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D5WMYVDJ,B0D5WMYVDJ,"""Let There Be Matter. Let There Be Gravity"": Good Omens Inspired Notebook, Gomens Series Poetry Journal For All The Crowleys And Aziraphales Out There, Romantic Gift",Art Humor Press,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0GV9X8T9Y,B0GV9X8T9Y,THE DARKNESS WHISPERER: A Shaman's Guide To The Mind,Ty Weston,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0GR1YTVX8,B0GR1YTVX8,Learning How To Learn - Become an Expert in Just About Anything,Bruce Prins,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0FC6QX8T4,B0FC6QX8T4,Hope This Helps: Mindset manual and guidebook,Akkadian Mathayus,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0DY7N7XWB,B0DY7N7XWB,"Sketching Journal: Black and Whtie Notebook for Sketching, Drawing, Doodling, Writing, Note-taking and More",B&C Charms,Paperback,"May 31, 2024",
1,https://www.amazon.com/dp/B0DK344HRT,B0DK344HRT,The Emotions Of A Clown,JuQuita Stewart-Williams,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0DDJHLLXB,B0DDJHLLXB,Morning Dreams love poetry books: Poems about love,Kennedy Leigh,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0DB4WXR2P,B0DB4WXR2P,THE SPIRIT OF GENIUS,DR. NWIKA GOODNEWS N,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D82HB462,B0D82HB462,"Dad, I Want to Share Your Story",Evelyn Hope,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D7VKD5JJ,B0D7VKD5JJ,Pisces Composition Notebook,Julie Munoz,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D7D5R9F1,B0D7D5R9F1,EMOTIONAL INTELLIGENCE: THE NEGLECTED KEY TO SUCCESS,Joseph Kyei Ankrah,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D72ND8JH,B0D72ND8JH,"Grace: Personalized Journal ""Grace"" .",Lavish Script,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6ZYZSHH,B0D6ZYZSHH,"Speak, Listen, Connect: Mastering the Art of Conversation with Kids",Noreen R Martin,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6XBZX72,B0D6XBZX72,The Rhyming Tao: A Poetic Journey Through the Tao Te Ching,James Godwin,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6X643RS,B0D6X643RS,Self-esteem practice for 21st century: Leave the baggage of stinking memories and unlock your self-worth with unique prompts (journal for self-love),THE MUHAAN,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6TFQZN4,B0D6TFQZN4,"30-Day Habit Tracker Journal: Your Path to a Healthier, Happier You",Carter,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6QYL74W,B0D6QYL74W,Collaborative Business Writing: The Learning Prism (The Learning Prism: Personal and Professional Development...For Career and For Life!),W. A. Miller,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6QKRRT9,B0D6QKRRT9,"My Travel Diary: A kid's guide to Global Adventure: Travelling Notebook For Memories, Writing, Drawing and Practicing Gratitude",The Universe of Books,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6LX3F8Q,B0D6LX3F8Q,The Gratitude Journal: Daily Reflection for a Grateful Heart,CreativePages,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6LKH1G2,B0D6LKH1G2,"Notebook: Notes, beautiful pages with a lot of flowers Lined 200 pages",Ammy Melody,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6L7CWR3,B0D6L7CWR3,The Goal Book: A 30 Day Journey to Achieving Your Goal,Smith,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6KZCNF6,B0D6KZCNF6,"A Comprehensive Mood Tracker Journal: Track, Reflect, and Thrive with Daily, Weekly, and Monthly Insights",Cude Publishing,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6KYJQXD,B0D6KYJQXD,Lazy Panda Daily Planner: Your Daily Guide to Calm and Order,Derek Web,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6JWV23F,B0D6JWV23F,How to Understand Your Kid Through Effective Parenting: A New Way of Being a Parent: Practical Advice for Today's Families from The Heart of Parenting Your Kids,Adegboye Aduragbemi,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6GFFKFZ,B0D6GFFKFZ,NOTE BOOK: PLANNER,CHINEDUM GIFT NKWACHUKWU,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6GD75XQ,B0D6GD75XQ,You May Ask Yourself: An Overthinker’s Outlet in Journal Form,E. Carmella Lanni,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6G8B95K,B0D6G8B95K,"Dear Dreamer, Talk to Me: A Manifestation Journal for Daily Desire, Gratitude and Reflection for Morning Affirmations, Intentions, and Mindfulness",Spiritual Memories,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6FYJRLD,B0D6FYJRLD,"Composition Notebook 5.5 x 8.5 (A5): Woman Art Print Cover, Wide Ruled, 160 Pages, for Home & Office",Gallerint Notebooks,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6FYB5JQ,B0D6FYB5JQ,Stoked: The Gen X Enthusiasm Journal: Energize Your Thoughts and Ideas | 120 pages | 6 x 9 | lined,Adele Jocelyn Hart,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6FMNTB9,B0D6FMNTB9,"Christian Devotional With A Three Month Planner Included - Sunshine Edition, Scrapbooking Aesthetic, Collage Travel Themed Agenda",Lady Sunshine,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6CFB174,B0D6CFB174,Write It Out,Moriah Smith,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6BY48VQ,B0D6BY48VQ,Manifestation Mastery: A Comprehensive Workbook for Achieving Your Goals,Jade Zimmerman,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6BK4HVR,B0D6BK4HVR,"Universal Self-Care Planner, Journal, & Activity Book: A Year-Long Experience for a Healthier You",Tim Morrow,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6B76M47,B0D6B76M47,Fighting Against The Odds: From Disapproval to Self-Acceptance,Dr. Kimberlyn Negret,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6B3NS3Z,B0D6B3NS3Z,Nursing Student Planner,Mora Publishing,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6B3JZQ1,B0D6B3JZQ1,"Composition Notebook: Yellow Sunflower cover, 7.5 x 9.25 inches, 110 pages",J Cherry Publishing,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69YG1BZ,B0D69YG1BZ,A juice and a prayer: 30 Day on your way to healthy journal,Eboni Edmundson,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69WQP61,B0D69WQP61,Trippy Journal - Acapulco Gold: Write the Waves of Your High,Lun Dreamweaver,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69WNG3Q,B0D69WNG3Q,Journal for the Single Mom,Amber Young,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69T9YV8,B0D69T9YV8,Trippy Journal: Fun Way for Writing the Waves of Your Highs,Lun Dreamweaver,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69T3Z91,B0D69T3Z91,Notebook: Your Daily Companion,Meow Chow,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69FRZ8L,B0D69FRZ8L,Journal,Airabella Aimori,Paperback,"May 31, 2024",
0,https://www.amazon.com/dp/B0D69D19VY,B0D69D19VY,Trippy Journal - Amanita: A Fun Way to Write the Waves of Your Highs,Lun Dreamweaver,Hardcover,"May 31, 2024",
0,https://www.amazon.com/dp/B0D6889KT2,B0D6889KT2,Echo of the Ocean,Lorenzo Messina,Kindle,"May 31, 2024",
0,https://www.amazon.com/dp/B0D683VXHJ,B0D683VXHJ,Gratitude Journaling: A journey to Joy and Fulfillment,Taran B,Paperback,"May 31, 2024",
